propension_12m,PC1,PC2,PC3
0,0.3881433982747441,-1.0489864748302467,0.6309465524627679
1,1.7586185182276792,-0.9312605077475165,0.3165804497441391
0,1.989147105269793,-0.8605413210972822,0.3183692949913431
1,-0.28112949659914716,3.0839238599323338,0.16903871193643932
1,1.2746973080835589,1.9900328906862437,-0.12523734644154635
0,-1.4164419717414816,-0.9829918142199927,0.5373073939187721
1,-2.0122003625399767,-0.9602555186234716,0.9617703881769345
1,1.7922796548570101,-0.9273895917439833,0.30418251442681987
1,1.3761779102829144,-1.2652805515389987,-1.6875960435933923
0,-0.24946554873951216,-0.5886880030978294,0.953040526791792
1,2.022808241899124,-0.8566704050937489,0.3059713596740239
0,-0.11632256055476367,-0.8648591887800895,0.570493579444009
1,1.724957381598348,-0.9351314237510497,0.32897838506145827
